Order,Item,Container,Position,Rotation
3588,1,1,"(0, 0, 0)",False
3588,2,1,"(0, 0, 0)",False
3588,3,7,"(0, 0, 0)",False
3588,4,3,"(0, 0, 0)",False
3589,1,6,"(0, 0, 0)",False
3589,2,2,"(0, 0, 0)",False
3590,1,3,"(0, 0, 0)",False
3590,2,1,"(0, 0, 0)",False
3590,3,3,"(0, 0, 0)",False
3591,1,7,"(0, 0, 0)",False
3591,2,2,"(0, 0, 0)",False
3592,1,1,"(0, 0, 0)",False
3592,2,6,"(0, 0, 0)",False
3592,3,1,"(0, 0, 0)",False
3593,1,5,"(0, 0, 0)",False
3593,2,0,"(0, 0, 0)",False
3593,3,2,"(0, 0, 0)",False
3593,4,5,"(0, 0, 0)",False
3594,1,7,"(0, 0, 0)",False
3594,2,0,"(0, 0, 0)",False
3594,3,5,"(0, 0, 0)",False
3595,1,5,"(0, 0, 0)",False
3595,2,0,"(0, 0, 0)",False
3596,1,6,"(0, 0, 0)",False
3596,2,4,"(0, 0, 0)",False
3597,1,1,"(0, 0, 0)",False
3597,2,5,"(0, 0, 0)",False
3598,1,7,"(0, 0, 0)",False
3598,2,7,"(0, 0, 0)",False
3599,1,1,"(0, 0, 0)",False
3599,2,7,"(0, 0, 0)",False
3600,1,4,"(0, 0, 0)",False
3600,2,4,"(0, 0, 0)",False
3600,3,2,"(0, 0, 0)",False
3600,4,7,"(0, 0, 0)",False
3601,1,1,"(0, 0, 0)",False
3601,2,0,"(0, 0, 0)",False
3601,3,5,"(0, 0, 0)",False
3601,4,2,"(0, 0, 0)",False
3602,1,7,"(0, 0, 0)",False
3602,2,4,"(0, 0, 0)",False
3602,3,2,"(0, 0, 0)",False
3602,4,5,"(0, 0, 0)",False
3603,1,6,"(0, 0, 0)",False
3603,2,2,"(0, 0, 0)",False
3603,3,1,"(0, 0, 0)",False
3604,1,2,"(0, 0, 0)",False
3604,2,5,"(0, 0, 0)",False
3604,3,4,"(0, 0, 0)",False
3604,4,1,"(0, 0, 0)",False
3605,1,7,"(0, 0, 0)",False
3605,2,3,"(0, 0, 0)",False
3605,3,7,"(0, 0, 0)",False
3606,1,7,"(0, 0, 0)",False
3606,2,5,"(0, 0, 0)",False
3606,3,2,"(0, 0, 0)",False
3606,4,4,"(0, 0, 0)",False
3607,1,0,"(0, 0, 0)",False
3607,2,2,"(0, 0, 0)",False
3607,3,0,"(0, 0, 0)",False
3607,4,6,"(0, 0, 0)",False
3608,1,4,"(0, 0, 0)",False
3608,2,2,"(0, 0, 0)",False
3609,1,0,"(0, 0, 0)",False
3609,2,5,"(0, 0, 0)",False
3609,3,1,"(0, 0, 0)",False
3610,1,5,"(0, 0, 0)",False
3610,2,4,"(0, 0, 0)",False
3611,1,2,"(0, 0, 0)",False
3611,2,5,"(0, 0, 0)",False
3611,3,1,"(0, 0, 0)",False
3611,4,3,"(0, 0, 0)",False
3612,1,4,"(0, 0, 0)",False
3612,2,7,"(0, 0, 0)",False
3612,3,5,"(0, 0, 0)",False
3613,1,0,"(0, 0, 0)",False
3613,2,2,"(0, 0, 0)",False
3613,3,1,"(0, 0, 0)",False
3613,4,4,"(0, 0, 0)",False
3614,1,5,"(0, 0, 0)",False
3614,2,2,"(0, 0, 0)",False
3615,1,3,"(0, 0, 0)",False
3615,2,0,"(0, 0, 0)",False
3615,3,1,"(0, 0, 0)",False
3615,4,5,"(0, 0, 0)",False
3616,1,2,"(0, 0, 0)",False
3616,2,5,"(0, 0, 0)",False
3616,3,1,"(0, 0, 0)",False
3617,1,0,"(0, 0, 0)",False
3617,2,4,"(0, 0, 0)",False
3617,3,4,"(0, 0, 0)",False
3618,1,4,"(0, 0, 0)",False
3618,2,1,"(0, 0, 0)",False
3618,3,2,"(0, 0, 0)",False
3619,1,3,"(0, 0, 0)",False
3619,2,7,"(0, 0, 0)",False
3619,3,0,"(0, 0, 0)",False
3619,4,2,"(0, 0, 0)",False
3620,1,7,"(0, 0, 0)",False
3620,2,3,"(0, 0, 0)",False
3620,3,5,"(0, 0, 0)",False
3620,4,7,"(0, 0, 0)",False
3620,5,1,"(0, 0, 0)",False
3620,6,1,"(0, 0, 0)",False
3621,1,4,"(0, 0, 0)",False
3621,2,5,"(0, 0, 0)",False
3621,3,1,"(0, 0, 0)",False
3621,4,0,"(0, 0, 0)",False
3622,1,0,"(0, 0, 0)",False
3622,2,6,"(0, 0, 0)",False
3623,1,5,"(0, 0, 0)",False
3623,2,1,"(0, 0, 0)",False
3623,3,6,"(0, 0, 0)",False
3623,4,5,"(0, 0, 0)",False
3624,1,0,"(0, 0, 0)",False
3624,2,4,"(0, 0, 0)",False
3625,1,7,"(0, 0, 0)",False
3625,2,7,"(0, 0, 0)",False
3625,3,1,"(0, 0, 0)",False
3625,4,3,"(0, 0, 0)",False
3626,1,7,"(0, 0, 0)",False
3626,2,3,"(0, 0, 0)",False
3626,3,7,"(0, 0, 0)",False
3626,4,3,"(0, 0, 0)",False
3627,1,6,"(0, 0, 0)",False
3627,2,3,"(0, 0, 0)",False
3627,3,5,"(0, 0, 0)",False
3627,4,7,"(0, 0, 0)",False
3628,1,0,"(0, 0, 0)",False
3628,2,2,"(0, 0, 0)",False
3628,3,3,"(0, 0, 0)",False
3628,4,0,"(0, 0, 0)",False
3629,1,7,"(0, 0, 0)",False
3629,2,5,"(0, 0, 0)",False
3630,1,5,"(0, 0, 0)",False
3630,2,7,"(0, 0, 0)",False
3630,3,1,"(0, 0, 0)",False
3631,1,6,"(0, 0, 0)",False
3631,2,7,"(0, 0, 0)",False
3632,1,1,"(0, 0, 0)",False
3632,2,7,"(0, 0, 0)",False
3633,1,6,"(0, 0, 0)",False
3633,2,5,"(0, 0, 0)",False
3634,1,3,"(0, 0, 0)",False
3634,2,7,"(0, 0, 0)",False
3635,1,2,"(0, 0, 0)",False
3635,2,2,"(0, 0, 0)",False
3636,1,4,"(0, 0, 0)",False
3636,2,2,"(0, 0, 0)",False
3636,3,1,"(0, 0, 0)",False
3636,4,0,"(0, 0, 0)",False
3637,1,2,"(0, 0, 0)",False
3637,2,5,"(0, 0, 0)",False
3637,3,1,"(0, 0, 0)",False
3637,4,2,"(0, 0, 0)",False
3638,1,3,"(0, 0, 0)",False
3638,2,6,"(0, 0, 0)",False
3639,1,3,"(0, 0, 0)",False
3639,2,0,"(0, 0, 0)",False
3639,3,2,"(0, 0, 0)",False
3639,4,2,"(0, 0, 0)",False
3640,1,4,"(0, 0, 0)",False
3640,2,6,"(0, 0, 0)",False
3641,1,2,"(0, 0, 0)",False
3641,2,3,"(0, 0, 0)",False
3641,3,2,"(0, 0, 0)",False
3642,1,4,"(0, 0, 0)",False
3642,2,7,"(0, 0, 0)",False
3643,1,0,"(0, 0, 0)",False
3643,2,7,"(0, 0, 0)",False
3643,3,4,"(0, 0, 0)",False
3644,1,5,"(0, 0, 0)",False
3644,2,6,"(0, 0, 0)",False
3644,3,7,"(0, 0, 0)",False
3645,1,2,"(0, 0, 0)",False
3645,2,6,"(0, 0, 0)",False
3645,3,1,"(0, 0, 0)",False
3646,1,6,"(0, 0, 0)",False
3646,2,6,"(0, 0, 0)",False
3646,3,1,"(0, 0, 0)",False
3647,1,7,"(0, 0, 0)",False
3647,2,3,"(0, 0, 0)",False
3648,1,3,"(0, 0, 0)",False
3648,2,3,"(0, 0, 0)",False
3649,1,2,"(0, 0, 0)",False
3649,2,5,"(0, 0, 0)",False
3650,1,7,"(0, 0, 0)",False
3650,2,6,"(0, 0, 0)",False
3650,3,1,"(0, 0, 0)",False
3650,4,6,"(0, 0, 0)",False
3651,1,1,"(0, 0, 0)",False
3651,2,4,"(0, 0, 0)",False
3652,1,4,"(0, 0, 0)",False
3652,2,2,"(0, 0, 0)",False
3652,3,0,"(0, 0, 0)",False
3653,1,7,"(0, 0, 0)",False
3653,2,7,"(0, 0, 0)",False
3654,1,5,"(0, 0, 0)",False
3654,2,1,"(0, 0, 0)",False
3654,3,0,"(0, 0, 0)",False
3654,4,0,"(0, 0, 0)",False
3655,1,2,"(0, 0, 0)",False
3655,2,7,"(0, 0, 0)",False
3655,3,1,"(0, 0, 0)",False
3656,1,6,"(0, 0, 0)",False
3656,2,3,"(0, 0, 0)",False
3657,1,7,"(0, 0, 0)",False
3657,2,6,"(0, 0, 0)",False
3658,1,6,"(0, 0, 0)",False
3658,2,1,"(0, 0, 0)",False
3659,1,3,"(0, 0, 0)",False
3659,2,6,"(0, 0, 0)",False
3660,1,4,"(0, 0, 0)",False
3660,2,4,"(0, 0, 0)",False
3660,3,3,"(0, 0, 0)",False
3661,1,0,"(0, 0, 0)",False
3661,2,0,"(0, 0, 0)",False
3662,1,6,"(0, 0, 0)",False
3662,2,4,"(0, 0, 0)",False
3662,3,2,"(0, 0, 0)",False
3663,1,3,"(0, 0, 0)",False
3663,2,3,"(0, 0, 0)",False
3663,3,7,"(0, 0, 0)",False
3664,1,5,"(0, 0, 0)",False
3664,2,3,"(0, 0, 0)",False
3665,1,4,"(0, 0, 0)",False
3665,2,6,"(0, 0, 0)",False
3665,3,4,"(0, 0, 0)",False
3665,4,2,"(0, 0, 0)",False
3666,1,7,"(0, 0, 0)",False
3666,2,6,"(0, 0, 0)",False
3667,1,7,"(0, 0, 0)",False
3667,2,2,"(0, 0, 0)",False
3667,3,1,"(0, 0, 0)",False
3667,4,4,"(0, 0, 0)",False
3668,1,1,"(0, 0, 0)",False
3668,2,3,"(0, 0, 0)",False
3668,3,5,"(0, 0, 0)",False
3669,1,1,"(0, 0, 0)",False
3669,2,2,"(0, 0, 0)",False
3669,3,0,"(0, 0, 0)",False
3670,1,2,"(0, 0, 0)",False
3670,2,7,"(0, 0, 0)",False
3670,3,6,"(0, 0, 0)",False
3671,1,2,"(0, 0, 0)",False
3671,2,0,"(0, 0, 0)",False
3671,3,6,"(0, 0, 0)",False
3672,1,0,"(0, 0, 0)",False
3672,2,4,"(0, 0, 0)",False
3672,3,3,"(0, 0, 0)",False
3673,1,3,"(0, 0, 0)",False
3673,2,0,"(0, 0, 0)",False
3673,3,5,"(0, 0, 0)",False
3673,4,7,"(0, 0, 0)",False
3674,1,0,"(0, 0, 0)",False
3674,2,2,"(0, 0, 0)",False
3674,3,5,"(0, 0, 0)",False
3675,1,3,"(0, 0, 0)",False
3675,2,2,"(0, 0, 0)",False
3675,3,3,"(0, 0, 0)",False
3676,1,2,"(0, 0, 0)",False
3676,2,3,"(0, 0, 0)",False
3676,3,1,"(0, 0, 0)",False
3677,1,0,"(0, 0, 0)",False
3677,2,1,"(0, 0, 0)",False
3677,3,3,"(0, 0, 0)",False
3677,4,7,"(0, 0, 0)",False
3678,1,1,"(0, 0, 0)",False
3678,2,3,"(0, 0, 0)",False
3678,3,2,"(0, 0, 0)",False
3678,4,2,"(0, 0, 0)",False
3679,1,0,"(0, 0, 0)",False
3679,2,1,"(0, 0, 0)",False
3679,3,7,"(0, 0, 0)",False
3679,4,7,"(0, 0, 0)",False
3680,1,5,"(0, 0, 0)",False
3680,2,1,"(0, 0, 0)",False
3680,3,7,"(0, 0, 0)",False
3680,4,2,"(0, 0, 0)",False
3681,1,6,"(0, 0, 0)",False
3681,2,1,"(0, 0, 0)",False
3682,1,1,"(0, 0, 0)",False
3682,2,6,"(0, 0, 0)",False
3682,3,2,"(0, 0, 0)",False
3683,1,2,"(0, 0, 0)",False
3683,2,3,"(0, 0, 0)",False
3684,1,4,"(0, 0, 0)",False
3684,2,7,"(0, 0, 0)",False
3684,3,2,"(0, 0, 0)",False
3684,4,5,"(0, 0, 0)",False
3685,1,2,"(0, 0, 0)",False
3685,2,1,"(0, 0, 0)",False
3685,3,3,"(0, 0, 0)",False
3685,4,6,"(0, 0, 0)",False
3686,1,1,"(0, 0, 0)",False
3686,2,1,"(0, 0, 0)",False
3686,3,7,"(0, 0, 0)",False
3687,1,1,"(0, 0, 0)",False
3687,2,7,"(0, 0, 0)",False
3688,1,6,"(0, 0, 0)",False
3688,2,4,"(0, 0, 0)",False
3688,3,7,"(0, 0, 0)",False
3689,1,4,"(0, 0, 0)",False
3689,2,3,"(0, 0, 0)",False
3689,3,1,"(0, 0, 0)",False
3690,1,3,"(0, 0, 0)",False
3690,2,4,"(0, 0, 0)",False
3690,3,2,"(0, 0, 0)",False
3691,1,6,"(0, 0, 0)",False
3691,2,0,"(0, 0, 0)",False
3691,3,2,"(0, 0, 0)",False
3691,4,7,"(0, 0, 0)",False
3691,5,5,"(0, 0, 0)",False
3692,1,1,"(0, 0, 0)",False
3692,2,6,"(0, 0, 0)",False
3692,3,4,"(0, 0, 0)",False
3693,1,6,"(0, 0, 0)",False
3693,2,3,"(0, 0, 0)",False
3694,1,1,"(0, 0, 0)",False
3694,2,2,"(0, 0, 0)",False
3694,3,1,"(0, 0, 0)",False
3695,1,4,"(0, 0, 0)",False
3695,2,5,"(0, 0, 0)",False
3695,3,0,"(0, 0, 0)",False
3695,4,6,"(0, 0, 0)",False
3696,1,4,"(0, 0, 0)",False
3696,2,7,"(0, 0, 0)",False
3696,3,7,"(0, 0, 0)",False
3696,4,2,"(0, 0, 0)",False
3697,1,1,"(0, 0, 0)",False
3697,2,4,"(0, 0, 0)",False
3697,3,0,"(0, 0, 0)",False
3698,1,4,"(0, 0, 0)",False
3698,2,3,"(0, 0, 0)",False
3698,3,3,"(0, 0, 0)",False
3698,4,3,"(0, 0, 0)",False
3699,1,0,"(0, 0, 0)",False
3699,2,6,"(0, 0, 0)",False
3700,1,6,"(0, 0, 0)",False
3700,2,2,"(0, 0, 0)",False
3700,3,4,"(0, 0, 0)",False
3700,4,0,"(0, 0, 0)",False
3701,1,6,"(0, 0, 0)",False
3701,2,4,"(0, 0, 0)",False
3701,3,2,"(0, 0, 0)",False
3702,1,2,"(0, 0, 0)",False
3702,2,3,"(0, 0, 0)",False
3702,3,5,"(0, 0, 0)",False
3702,4,4,"(0, 0, 0)",False
3703,1,5,"(0, 0, 0)",False
3703,2,1,"(0, 0, 0)",False
3703,3,2,"(0, 0, 0)",False
3704,1,6,"(0, 0, 0)",False
3704,2,5,"(0, 0, 0)",False
3704,3,2,"(0, 0, 0)",False
3704,4,2,"(0, 0, 0)",False
3705,1,3,"(0, 0, 0)",False
3705,2,1,"(0, 0, 0)",False
3705,3,0,"(0, 0, 0)",False
3705,4,7,"(0, 0, 0)",False
3706,1,2,"(0, 0, 0)",False
3706,2,6,"(0, 0, 0)",False
3706,3,0,"(0, 0, 0)",False
3706,4,3,"(0, 0, 0)",False
3707,1,6,"(0, 0, 0)",False
3707,2,1,"(0, 0, 0)",False
3708,1,7,"(0, 0, 0)",False
3708,2,1,"(0, 0, 0)",False
3708,3,6,"(0, 0, 0)",False
3708,4,4,"(0, 0, 0)",False
3709,1,3,"(0, 0, 0)",False
3709,2,5,"(0, 0, 0)",False
3709,3,7,"(0, 0, 0)",False
3709,4,7,"(0, 0, 0)",False
3710,1,5,"(0, 0, 0)",False
3710,2,3,"(0, 0, 0)",False
3710,3,6,"(0, 0, 0)",False
3710,4,1,"(0, 0, 0)",False
3711,1,6,"(0, 0, 0)",False
3711,2,2,"(0, 0, 0)",False
3711,3,7,"(0, 0, 0)",False
3711,4,6,"(0, 0, 0)",False
3712,1,0,"(0, 0, 0)",False
3712,2,1,"(0, 0, 0)",False
3712,3,0,"(0, 0, 0)",False
3712,4,0,"(0, 0, 0)",False
3713,1,1,"(0, 0, 0)",False
3713,2,2,"(0, 0, 0)",False
3713,3,2,"(0, 0, 0)",False
3713,4,2,"(0, 0, 0)",False
3714,1,7,"(0, 0, 0)",False
3714,2,3,"(0, 0, 0)",False
3714,3,3,"(0, 0, 0)",False
3714,4,2,"(0, 0, 0)",False
3715,1,6,"(0, 0, 0)",False
3715,2,4,"(0, 0, 0)",False
3715,3,6,"(0, 0, 0)",False
3715,4,2,"(0, 0, 0)",False
3716,1,2,"(0, 0, 0)",False
3716,2,1,"(0, 0, 0)",False
3716,3,5,"(0, 0, 0)",False
3716,4,6,"(0, 0, 0)",False
3717,1,6,"(0, 0, 0)",False
3717,2,3,"(0, 0, 0)",False
3717,3,6,"(0, 0, 0)",False
3718,1,2,"(0, 0, 0)",False
3718,2,6,"(0, 0, 0)",False
3718,3,6,"(0, 0, 0)",False
3719,1,7,"(0, 0, 0)",False
3719,2,5,"(0, 0, 0)",False
3719,3,1,"(0, 0, 0)",False
3720,1,5,"(0, 0, 0)",False
3720,2,3,"(0, 0, 0)",False
3720,3,2,"(0, 0, 0)",False
3721,1,7,"(0, 0, 0)",False
3721,2,3,"(0, 0, 0)",False
3721,3,6,"(0, 0, 0)",False
3721,4,4,"(0, 0, 0)",False
3722,1,3,"(0, 0, 0)",False
3722,2,4,"(0, 0, 0)",False
3722,3,4,"(0, 0, 0)",False
3722,4,6,"(0, 0, 0)",False
3723,1,0,"(0, 0, 0)",False
3723,2,5,"(0, 0, 0)",False
3723,3,7,"(0, 0, 0)",False
3723,4,0,"(0, 0, 0)",False
3724,1,2,"(0, 0, 0)",False
3724,2,4,"(0, 0, 0)",False
3725,1,4,"(0, 0, 0)",False
3725,2,3,"(0, 0, 0)",False
3725,3,7,"(0, 0, 0)",False
3725,4,1,"(0, 0, 0)",False
3726,1,0,"(0, 0, 0)",False
3726,2,0,"(0, 0, 0)",False
3726,3,6,"(0, 0, 0)",False
3727,1,5,"(0, 0, 0)",False
3727,2,4,"(0, 0, 0)",False
3727,3,0,"(0, 0, 0)",False
3728,1,5,"(0, 0, 0)",False
3728,2,4,"(0, 0, 0)",False
3728,3,5,"(0, 0, 0)",False
3728,4,0,"(0, 0, 0)",False
3729,1,6,"(0, 0, 0)",False
3729,2,3,"(0, 0, 0)",False
3729,3,0,"(0, 0, 0)",False
3730,1,1,"(0, 0, 0)",False
3730,2,5,"(0, 0, 0)",False
3731,1,7,"(0, 0, 0)",False
3731,2,5,"(0, 0, 0)",False
3731,3,2,"(0, 0, 0)",False
3732,1,4,"(0, 0, 0)",False
3732,2,4,"(0, 0, 0)",False
3732,3,7,"(0, 0, 0)",False
3732,4,0,"(0, 0, 0)",False
3733,1,5,"(0, 0, 0)",False
3733,2,3,"(0, 0, 0)",False
3733,3,6,"(0, 0, 0)",False
3734,1,0,"(0, 0, 0)",False
3734,2,6,"(0, 0, 0)",False
3734,3,2,"(0, 0, 0)",False
3735,1,1,"(0, 0, 0)",False
3735,2,7,"(0, 0, 0)",False
3735,3,6,"(0, 0, 0)",False
3735,4,0,"(0, 0, 0)",False
3736,1,0,"(0, 0, 0)",False
3736,2,1,"(0, 0, 0)",False
3736,3,1,"(0, 0, 0)",False
3736,4,1,"(0, 0, 0)",False
3737,1,3,"(0, 0, 0)",False
3737,2,2,"(0, 0, 0)",False
3738,1,6,"(0, 0, 0)",False
3738,2,6,"(0, 0, 0)",False
3739,1,7,"(0, 0, 0)",False
3739,2,6,"(0, 0, 0)",False
3740,1,1,"(0, 0, 0)",False
3740,2,0,"(0, 0, 0)",False
3741,1,7,"(0, 0, 0)",False
3741,2,5,"(0, 0, 0)",False
3741,3,7,"(0, 0, 0)",False
3742,1,6,"(0, 0, 0)",False
3742,2,6,"(0, 0, 0)",False
3742,3,4,"(0, 0, 0)",False
3743,1,7,"(0, 0, 0)",False
3743,2,1,"(0, 0, 0)",False
3744,1,3,"(0, 0, 0)",False
3744,2,3,"(0, 0, 0)",False
3745,1,6,"(0, 0, 0)",False
3745,2,1,"(0, 0, 0)",False
3746,1,6,"(0, 0, 0)",False
3746,2,1,"(0, 0, 0)",False
3747,1,4,"(0, 0, 0)",False
3747,2,0,"(0, 0, 0)",False
3748,1,6,"(0, 0, 0)",False
3748,2,3,"(0, 0, 0)",False
3748,3,5,"(0, 0, 0)",False
3749,1,0,"(0, 0, 0)",False
3749,2,4,"(0, 0, 0)",False
3749,3,6,"(0, 0, 0)",False
3750,1,4,"(0, 0, 0)",False
3750,2,3,"(0, 0, 0)",False
3750,3,6,"(0, 0, 0)",False
3750,4,2,"(0, 0, 0)",False
3751,1,2,"(0, 0, 0)",False
3751,2,2,"(0, 0, 0)",False
3752,1,4,"(0, 0, 0)",False
3752,2,3,"(0, 0, 0)",False
3752,3,4,"(0, 0, 0)",False
3753,1,4,"(0, 0, 0)",False
3753,2,2,"(0, 0, 0)",False
3754,1,4,"(0, 0, 0)",False
3754,2,7,"(0, 0, 0)",False
3754,3,2,"(0, 0, 0)",False
3754,4,5,"(0, 0, 0)",False
3754,5,1,"(0, 0, 0)",False
3754,6,1,"(0, 0, 0)",False
3755,1,1,"(0, 0, 0)",False
3755,2,1,"(0, 0, 0)",False
3755,3,2,"(0, 0, 0)",False
3756,1,6,"(0, 0, 0)",False
3756,2,2,"(0, 0, 0)",False
3757,1,3,"(0, 0, 0)",False
3757,2,0,"(0, 0, 0)",False
3757,3,5,"(0, 0, 0)",False
3758,1,0,"(0, 0, 0)",False
3758,2,1,"(0, 0, 0)",False
3758,3,4,"(0, 0, 0)",False
3759,1,5,"(0, 0, 0)",False
3759,2,7,"(0, 0, 0)",False
3759,3,4,"(0, 0, 0)",False
3759,4,2,"(0, 0, 0)",False
3760,1,0,"(0, 0, 0)",False
3760,2,7,"(0, 0, 0)",False
3760,3,2,"(0, 0, 0)",False
3761,1,0,"(0, 0, 0)",False
3761,2,0,"(0, 0, 0)",False
3762,1,0,"(0, 0, 0)",False
3762,2,1,"(0, 0, 0)",False
3763,1,7,"(0, 0, 0)",False
3763,2,5,"(0, 0, 0)",False
3764,1,1,"(0, 0, 0)",False
3764,2,7,"(0, 0, 0)",False
3764,3,5,"(0, 0, 0)",False
3764,4,2,"(0, 0, 0)",False
3764,5,2,"(0, 0, 0)",False
3765,1,6,"(0, 0, 0)",False
3765,2,1,"(0, 0, 0)",False
3765,3,4,"(0, 0, 0)",False
3765,4,5,"(0, 0, 0)",False
3766,1,3,"(0, 0, 0)",False
3766,2,5,"(0, 0, 0)",False
3767,1,1,"(0, 0, 0)",False
3767,2,0,"(0, 0, 0)",False
3767,3,0,"(0, 0, 0)",False
3767,4,4,"(0, 0, 0)",False
3767,5,0,"(0, 0, 0)",False
3768,1,0,"(0, 0, 0)",False
3768,2,0,"(0, 0, 0)",False
3768,3,0,"(0, 0, 0)",False
3768,4,1,"(0, 0, 0)",False
3768,5,5,"(0, 0, 0)",False
3769,1,4,"(0, 0, 0)",False
3769,2,3,"(0, 0, 0)",False
3769,3,7,"(0, 0, 0)",False
3769,4,5,"(0, 0, 0)",False
3770,1,7,"(0, 0, 0)",False
3770,2,4,"(0, 0, 0)",False
3771,1,4,"(0, 0, 0)",False
3771,2,1,"(0, 0, 0)",False
3772,1,3,"(0, 0, 0)",False
3772,2,4,"(0, 0, 0)",False
3773,1,0,"(0, 0, 0)",False
3773,2,3,"(0, 0, 0)",False
3773,3,0,"(0, 0, 0)",False
3773,4,5,"(0, 0, 0)",False
3774,1,3,"(0, 0, 0)",False
3774,2,3,"(0, 0, 0)",False
3775,1,3,"(0, 0, 0)",False
3775,2,1,"(0, 0, 0)",False
3775,3,5,"(0, 0, 0)",False
3776,1,6,"(0, 0, 0)",False
3776,2,5,"(0, 0, 0)",False
3776,3,5,"(0, 0, 0)",False
3777,1,1,"(0, 0, 0)",False
3777,2,6,"(0, 0, 0)",False
3778,1,2,"(0, 0, 0)",False
3778,2,1,"(0, 0, 0)",False
3778,3,7,"(0, 0, 0)",False
3778,4,0,"(0, 0, 0)",False
3779,1,2,"(0, 0, 0)",False
3779,2,4,"(0, 0, 0)",False
3780,1,4,"(0, 0, 0)",False
3780,2,3,"(0, 0, 0)",False
3780,3,0,"(0, 0, 0)",False
3781,1,7,"(0, 0, 0)",False
3781,2,7,"(0, 0, 0)",False
3782,1,0,"(0, 0, 0)",False
3782,2,0,"(0, 0, 0)",False
3783,1,1,"(0, 0, 0)",False
3783,2,0,"(0, 0, 0)",False
3784,1,3,"(0, 0, 0)",False
3784,2,6,"(0, 0, 0)",False
3785,1,2,"(0, 0, 0)",False
3785,2,3,"(0, 0, 0)",False
3785,3,5,"(0, 0, 0)",False
3786,1,1,"(0, 0, 0)",False
3786,2,4,"(0, 0, 0)",False
3787,1,3,"(0, 0, 0)",False
3787,2,5,"(0, 0, 0)",False
3788,1,5,"(0, 0, 0)",False
3788,2,1,"(0, 0, 0)",False
3789,1,1,"(0, 0, 0)",False
3789,2,1,"(0, 0, 0)",False
3789,3,2,"(0, 0, 0)",False
3790,1,6,"(0, 0, 0)",False
3790,2,6,"(0, 0, 0)",False
3790,3,2,"(0, 0, 0)",False
3790,4,7,"(0, 0, 0)",False
3791,1,3,"(0, 0, 0)",False
3791,2,3,"(0, 0, 0)",False
3792,1,5,"(0, 0, 0)",False
3792,2,4,"(0, 0, 0)",False
3792,3,2,"(0, 0, 0)",False
3793,1,7,"(0, 0, 0)",False
3793,2,6,"(0, 0, 0)",False
3793,3,3,"(0, 0, 0)",False
3794,1,7,"(0, 0, 0)",False
3794,2,5,"(0, 0, 0)",False
3794,3,5,"(0, 0, 0)",False
3795,1,5,"(0, 0, 0)",False
3795,2,0,"(0, 0, 0)",False
3796,1,3,"(0, 0, 0)",False
3796,2,2,"(0, 0, 0)",False
3797,1,2,"(0, 0, 0)",False
3797,2,5,"(0, 0, 0)",False
3797,3,0,"(0, 0, 0)",False
3798,1,5,"(0, 0, 0)",False
3798,2,1,"(0, 0, 0)",False
3798,3,7,"(0, 0, 0)",False
3799,1,7,"(0, 0, 0)",False
3799,2,1,"(0, 0, 0)",False
3800,1,5,"(0, 0, 0)",False
3800,2,7,"(0, 0, 0)",False
3800,3,7,"(0, 0, 0)",False
3801,1,3,"(0, 0, 0)",False
3801,2,3,"(0, 0, 0)",False
3802,1,7,"(0, 0, 0)",False
3802,2,2,"(0, 0, 0)",False
3802,3,4,"(0, 0, 0)",False
3803,1,0,"(0, 0, 0)",False
3803,2,7,"(0, 0, 0)",False
3804,1,6,"(0, 0, 0)",False
3804,2,7,"(0, 0, 0)",False
3805,1,5,"(0, 0, 0)",False
3805,2,6,"(0, 0, 0)",False
3806,1,1,"(0, 0, 0)",False
3806,2,5,"(0, 0, 0)",False
3807,1,1,"(0, 0, 0)",False
3807,2,4,"(0, 0, 0)",False
3808,1,7,"(0, 0, 0)",False
3808,2,4,"(0, 0, 0)",False
3809,1,6,"(0, 0, 0)",False
3809,2,0,"(0, 0, 0)",False
3809,3,5,"(0, 0, 0)",False
3810,1,4,"(0, 0, 0)",False
3810,2,5,"(0, 0, 0)",False
3810,3,0,"(0, 0, 0)",False
3811,1,5,"(0, 0, 0)",False
3811,2,0,"(0, 0, 0)",False
3812,1,1,"(0, 0, 0)",False
3812,2,2,"(0, 0, 0)",False
3813,1,3,"(0, 0, 0)",False
3813,2,6,"(0, 0, 0)",False
3814,1,4,"(0, 0, 0)",False
3814,2,0,"(0, 0, 0)",False
3814,3,1,"(0, 0, 0)",False
3815,1,6,"(0, 0, 0)",False
3815,2,6,"(0, 0, 0)",False
3816,1,7,"(0, 0, 0)",False
3816,2,4,"(0, 0, 0)",False
3817,1,6,"(0, 0, 0)",False
3817,2,7,"(0, 0, 0)",False
3817,3,6,"(0, 0, 0)",False
3817,4,4,"(0, 0, 0)",False
3818,1,4,"(0, 0, 0)",False
3818,2,2,"(0, 0, 0)",False
3819,1,3,"(0, 0, 0)",False
3819,2,5,"(0, 0, 0)",False
3820,1,4,"(0, 0, 0)",False
3820,2,2,"(0, 0, 0)",False
3820,3,7,"(0, 0, 0)",False
3821,1,3,"(0, 0, 0)",False
3821,2,7,"(0, 0, 0)",False
3821,3,7,"(0, 0, 0)",False
3821,4,0,"(0, 0, 0)",False
3821,5,2,"(0, 0, 0)",False
3822,1,7,"(0, 0, 0)",False
3822,2,7,"(0, 0, 0)",False
3823,1,6,"(0, 0, 0)",False
3823,2,2,"(0, 0, 0)",False
